,0,1,2,3,4,5,6,7,8
0,-0.1980630398227745,-0.0394681350514607,0.15786076654664655,0.01092332238955078,0.04458390751663157,-0.033723631771439715,0.16030131149411952,0.24480331125311586,0.3333837906178543
1,0.13760368978051726,0.3432600990110782,0.1512957453532296,0.018082973896925314,-0.01684809306003889,0.05644021901524677,-0.5481397366937678,0.705851746263716,-0.45911588929635316
2,-0.16805572183091988,0.7477714827342632,0.6567363968735677,-0.06844542901037735,-0.1152552524456298,-0.03601757511582737,0.23389073569928562,1.5297825741536104,0.5427591806592765
3,-0.028999411489162005,0.018346361081479322,0.04094938119911912,0.00841452842597805,0.020592843563467234,0.04711981672669289,0.034554472459590584,-0.07894133365762188,-0.3572380551633273
4,0.2786347074102617,-0.04546609734176284,-0.0885990170863849,0.001225489134448377,-0.03734332894840508,-0.03906866107537156,0.07751118482634889,-0.07187449602933506,-0.2299439445401856
5,0.21316923827816825,-0.026693893274005905,-0.023683710364155328,0.0026538059857132753,0.008164474597265423,-0.004179428659963011,-0.05653353235207748,-0.12433486516318684,-0.10409124641965957
6,-0.35565563365735164,-0.12307493729206614,-0.017175545436517572,0.008113155613011609,-0.03377334650063671,-0.04670648904592996,-0.2857424293061411,-0.017196277670944917,0.7909861367082728
7,0.8331264833666279,0.10123608847875135,0.01221330759132436,0.001415737346844749,0.10312739282939255,0.11293571026703353,0.3038627408045117,-1.4962681655957701,-0.9243950028219934
8,0.4622890335737559,-0.08224768748805987,-0.12306692288789578,0.014572290409799083,-0.06808403055847162,-0.05814749916442903,0.1188271458244595,0.0988985181485018,-0.43063980228263204
9,0.42592981075813774,0.08863075871493742,-0.0400940919068538,0.005814248087644315,0.017248572432546697,0.09231737955905449,-0.07930204703028548,-0.23266551216429165,-0.306553693412502
10,1.1025095245908079,0.1277545596643252,0.050001269901886615,0.0117605127279164,-0.020842833290545478,0.08327392975323793,-0.3375197703178517,-0.10998522609417145,-0.8121860804963444
11,-0.22724161541450516,-0.01838332072395918,0.0784050278824923,0.09248104919431777,0.1333487757693773,0.010389155094995285,-0.35473109675593767,-1.0953671419672757,-0.5867676542892967
12,0.1142212765735368,0.0026703397514163327,-0.00948293140528208,-0.0028819450740312008,-0.008048809454209436,-0.0038954733405050907,-0.0232676350442528,-0.03318062501737163,0.02865796764541458
13,0.2722037883255742,-0.02194168745425645,-0.05605407749257335,0.00026945059211851407,-0.024253809561849908,-0.016107110220124808,0.04619433493412714,-0.07559136837038433,-0.21960288593611088
14,0.6431861673141536,0.19416350639593288,0.1034241261448376,0.0057519394647393704,-0.06509769144233138,0.10173250725212712,0.13447943067861917,0.061724146766518065,-0.3886410223649921
15,0.480869166300798,0.10726560402056244,0.014768722328675158,-0.008210051603437312,0.042060918757448704,0.0594649681941569,0.5648886745490171,0.06009196581977219,-0.7552638390819069
16,-0.8081476356751771,-0.12288398540010406,-0.05204316848281186,-0.0025907691387016866,-0.08981681938160421,-0.09321750013382707,-0.29050117255723984,1.7187821875565685,0.9127532294385228
17,-0.24280752743096018,0.15323131225262568,0.054029219662248655,-0.009116927963585396,0.01144547104166161,-0.017437074792377424,-0.10411203385339951,-0.09385469616440252,0.8759484515918536
18,0.5844742221632064,-0.13024526870316405,-0.07944603282377592,-0.019080352854986177,-0.045558087825227925,-0.01811680626710347,-0.061708991063793656,-0.049783513771561434,0.03057896688658532
19,-0.011126393119968263,0.2031144523810355,-0.0817458895549096,0.012570215464522834,0.05824071696808056,-0.0034371765058911494,-0.061305003961900285,-0.08620715132215269,0.26513533820899715
20,-0.46334192056520096,0.1697723215278874,0.7199877885912757,-0.022315097573084128,0.11349442073761103,-0.019237192073378092,-0.1587474393271479,-0.1032620479896878,-0.1333901329178493
21,0.9593838534694986,0.12464239823172132,-0.5044236741271733,-0.011701941111209044,0.1792065097610421,-0.05750403446450975,-1.1640711379513935,0.5857146228126254,0.12824026315297
22,-0.32237951656410085,-0.4652350459949804,0.6942494835577321,-0.023595271377992933,-0.09378227386467979,-0.13086930401778402,-0.3218037922650832,-1.1175915267622705,-0.14307943385037114
23,-0.037485501753378475,0.04984859723873855,0.04965156696945273,-0.004219616886684905,-0.12793905591031435,0.35601451633683834,-0.07934254462148708,0.019431228752299967,0.038979916427563904
24,-0.024710655828749675,-0.01924003517211531,0.010955063256670082,-0.0003676682121130823,-0.004729536101405034,-0.012178108109041949,0.8625828840669507,-0.046135758815255855,-0.07676381203935602
25,0.03459913179905214,0.019069796796758895,0.052595555236936486,0.00135865320426904,0.0031271182055287237,-0.005410437667513337,0.03768400479224422,0.6693781825745526,0.06783432324580123
26,-0.06768388422261411,0.01771202871668165,-0.02476263852340658,-0.0032827798602158608,0.03245079274830703,0.017203247241046812,-0.08028622322328006,0.04232443691711562,0.5485585775798483
